Index       FREQ            VM(FIRST)         VM(GATE)           VM(FBK)          VM(DRAIN)          VM(F2)         VM(OUT2_HI_N)  
919      6.88652296e+04    1.97528855e+00    8.33783819e-03    1.98495709e+00    1.12475768e-03    1.97448901e+00    2.23404940e+00
920      6.91830971e+04    1.97528211e+00    8.37429130e-03    1.98495066e+00    1.12766659e-03    1.97449019e+00    2.23405074e+00
921      6.95024318e+04    1.97527562e+00    8.41092103e-03    1.98494417e+00    1.13059479e-03    1.97449125e+00    2.23405194e+00
922      6.98232404e+04    1.97526907e+00    8.44772818e-03    1.98493762e+00    1.13354237e-03    1.97449218e+00    2.23405299e+00
923      7.01455298e+04    1.97526245e+00    8.48471351e-03    1.98493101e+00    1.13650944e-03    1.97449298e+00    2.23405389e+00
924      7.04693069e+04    1.97525578e+00    8.52187783e-03    1.98492434e+00    1.13949609e-03    1.97449366e+00    2.23405465e+00
925      7.07945784e+04    1.97524904e+00    8.55922190e-03    1.98491761e+00    1.14250242e-03    1.97449420e+00    2.23405526e+00
926      7.11213514e+04    1.97524224e+00    8.59674653e-03    1.98491081e+00    1.14552853e-03    1.97449462e+00    2.23405573e+00
927      7.14496326e+04    1.97523538e+00    8.63445250e-03    1.98490395e+00    1.14857450e-03    1.97449490e+00    2.23405605e+00
928      7.17794291e+04    1.97522846e+00    8.67234062e-03    1.98489703e+00    1.15164045e-03    1.97449506e+00    2.23405623e+00
929      7.21107479e+04    1.97522147e+00    8.71041168e-03    1.98489004e+00    1.15472648e-03    1.97449509e+00    2.23405626e+00
930      7.24435960e+04    1.97521442e+00    8.74866650e-03    1.98488299e+00    1.15783267e-03    1.97449499e+00    2.23405615e+00
931      7.27779805e+04    1.97520730e+00    8.78710587e-03    1.98487587e+00    1.16095914e-03    1.97449476e+00    2.23405589e+00
932      7.31139083e+04    1.97520012e+00    8.82573062e-03    1.98486869e+00    1.16410597e-03    1.97449441e+00    2.23405548e+00
933      7.34513868e+04    1.97519287e+00    8.86454156e-03    1.98486143e+00    1.16727327e-03    1.97449392e+00    2.23405493e+00
934      7.37904230e+04    1.97518555e+00    8.90353951e-03    1.98485412e+00    1.17046114e-03    1.97449331e+00    2.23405423e+00
935      7.41310241e+04    1.97517817e+00    8.94272530e-03    1.98484673e+00    1.17366969e-03    1.97449256e+00    2.23405339e+00
936      7.44731974e+04    1.97517072e+00    8.98209975e-03    1.98483928e+00    1.17689900e-03    1.97449169e+00    2.23405240e+00
937      7.48169501e+04    1.97516320e+00    9.02166369e-03    1.98483175e+00    1.18014918e-03    1.97449069e+00    2.23405127e+00
938      7.51622894e+04    1.97515561e+00    9.06141797e-03    1.98482416e+00    1.18342034e-03    1.97448956e+00    2.23404999e+00
939      7.55092228e+04    1.97514795e+00    9.10136341e-03    1.98481649e+00    1.18671257e-03    1.97448831e+00    2.23404856e+00
940      7.58577575e+04    1.97514022e+00    9.14150087e-03    1.98480876e+00    1.19002598e-03    1.97448692e+00    2.23404699e+00
941      7.62079010e+04    1.97513242e+00    9.18183119e-03    1.98480095e+00    1.19336067e-03    1.97448540e+00    2.23404527e+00
942      7.65596607e+04    1.97512455e+00    9.22235522e-03    1.98479307e+00    1.19671674e-03    1.97448376e+00    2.23404341e+00
943      7.69130440e+04    1.97511661e+00    9.26307382e-03    1.98478512e+00    1.20009429e-03    1.97448198e+00    2.23404140e+00
944      7.72680585e+04    1.97510859e+00    9.30398784e-03    1.98477709e+00    1.20349342e-03    1.97448008e+00    2.23403924e+00
945      7.76247117e+04    1.97510050e+00    9.34509815e-03    1.98476899e+00    1.20691425e-03    1.97447804e+00    2.23403693e+00
946      7.79830111e+04    1.97509233e+00    9.38640562e-03    1.98476081e+00    1.21035687e-03    1.97447588e+00    2.23403448e+00
947      7.83429643e+04    1.97508409e+00    9.42791112e-03    1.98475256e+00    1.21382139e-03    1.97447358e+00    2.23403188e+00
948      7.87045790e+04    1.97507577e+00    9.46961551e-03    1.98474423e+00    1.21730791e-03    1.97447116e+00    2.23402913e+00
949      7.90678628e+04    1.97506738e+00    9.51151969e-03    1.98473583e+00    1.22081653e-03    1.97446860e+00    2.23402624e+00
950      7.94328235e+04    1.97505891e+00    9.55362453e-03    1.98472734e+00    1.22434736e-03    1.97446591e+00    2.23402320e+00
951      7.97994687e+04    1.97505036e+00    9.59593093e-03    1.98471878e+00    1.22790051e-03    1.97446309e+00    2.23402001e+00
952      8.01678063e+04    1.97504173e+00    9.63843977e-03    1.98471014e+00    1.23147608e-03    1.97446015e+00    2.23401667e+00
953      8.05378441e+04    1.97503302e+00    9.68115194e-03    1.98470141e+00    1.23507417e-03    1.97445707e+00    2.23401318e+00
954      8.09095899e+04    1.97502423e+00    9.72406835e-03    1.98469261e+00    1.23869490e-03    1.97445385e+00    2.23400954e+00
955      8.12830516e+04    1.97501537e+00    9.76718990e-03    1.98468373e+00    1.24233837e-03    1.97445051e+00    2.23400575e+00
956      8.16582371e+04    1.97500641e+00    9.81051750e-03    1.98467476e+00    1.24600467e-03    1.97444703e+00    2.23400182e+00
957      8.20351544e+04    1.97499738e+00    9.85405206e-03    1.98466571e+00    1.24969393e-03    1.97444342e+00    2.23399773e+00
958      8.24138115e+04    1.97498827e+00    9.89779450e-03    1.98465657e+00    1.25340625e-03    1.97443968e+00    2.23399349e+00
959      8.27942164e+04    1.97497907e+00    9.94174573e-03    1.98464735e+00    1.25714173e-03    1.97443580e+00    2.23398910e+00
960      8.31763771e+04    1.97496978e+00    9.98590669e-03    1.98463805e+00    1.26090049e-03    1.97443179e+00    2.23398456e+00
961      8.35603018e+04    1.97496041e+00    1.00302783e-02    1.98462866e+00    1.26468263e-03    1.97442765e+00    2.23397987e+00
962      8.39459987e+04    1.97495095e+00    1.00748615e-02    1.98461918e+00    1.26848825e-03    1.97442337e+00    2.23397503e+00
963      8.43334758e+04    1.97494141e+00    1.01196572e-02    1.98460962e+00    1.27231748e-03    1.97441896e+00    2.23397004e+00
964      8.47227414e+04    1.97493178e+00    1.01646664e-02    1.98459996e+00    1.27617041e-03    1.97441441e+00    2.23396489e+00
965      8.51138038e+04    1.97492206e+00    1.02098899e-02    1.98459022e+00    1.28004716e-03    1.97440973e+00    2.23395959e+00
966      8.55066713e+04    1.97491225e+00    1.02553289e-02    1.98458039e+00    1.28394783e-03    1.97440491e+00    2.23395413e+00
967      8.59013522e+04    1.97490234e+00    1.03009841e-02    1.98457046e+00    1.28787254e-03    1.97439996e+00    2.23394852e+00
968      8.62978548e+04    1.97489235e+00    1.03468566e-02    1.98456044e+00    1.29182140e-03    1.97439487e+00    2.23394276e+00
969      8.66961876e+04    1.97488227e+00    1.03929474e-02    1.98455033e+00    1.29579451e-03    1.97438964e+00    2.23393684e+00
970      8.70963590e+04    1.97487209e+00    1.04392573e-02    1.98454013e+00    1.29979199e-03    1.97438428e+00    2.23393077e+00
971      8.74983775e+04    1.97486182e+00    1.04857874e-02    1.98452983e+00    1.30381395e-03    1.97437877e+00    2.23392454e+00
972      8.79022517e+04    1.97485145e+00    1.05325387e-02    1.98451944e+00    1.30786049e-03    1.97437313e+00    2.23391815e+00
973      8.83079900e+04    1.97484099e+00    1.05795121e-02    1.98450895e+00    1.31193174e-03    1.97436735e+00    2.23391161e+00
974      8.87156012e+04    1.97483043e+00    1.06267087e-02    1.98449836e+00    1.31602780e-03    1.97436143e+00    2.23390491e+00
975      8.91250938e+04    1.97481978e+00    1.06741293e-02    1.98448768e+00    1.32014879e-03    1.97435537e+00    2.23389805e+00
976      8.95364766e+04    1.97480903e+00    1.07217750e-02    1.98447690e+00    1.32429482e-03    1.97434917e+00    2.23389103e+00
977      8.99497582e+04    1.97479817e+00    1.07696469e-02    1.98446601e+00    1.32846600e-03    1.97434283e+00    2.23388385e+00
978      9.03649474e+04    1.97478722e+00    1.08177458e-02    1.98445503e+00    1.33266244e-03    1.97433635e+00    2.23387651e+00
979      9.07820530e+04    1.97477617e+00    1.08660728e-02    1.98444394e+00    1.33688427e-03    1.97432972e+00    2.23386901e+00
980      9.12010839e+04    1.97476501e+00    1.09146290e-02    1.98443275e+00    1.34113159e-03    1.97432296e+00    2.23386135e+00
981      9.16220490e+04    1.97475375e+00    1.09634153e-02    1.98442146e+00    1.34540451e-03    1.97431605e+00    2.23385353e+00
982      9.20449572e+04    1.97474239e+00    1.10124328e-02    1.98441006e+00    1.34970316e-03    1.97430899e+00    2.23384555e+00
983      9.24698174e+04    1.97473092e+00    1.10616825e-02    1.98439856e+00    1.35402765e-03    1.97430180e+00    2.23383740e+00
984      9.28966387e+04    1.97471935e+00    1.11111654e-02    1.98438695e+00    1.35837809e-03    1.97429445e+00    2.23382909e+00
985      9.33254301e+04    1.97470767e+00    1.11608825e-02    1.98437524e+00    1.36275460e-03    1.97428697e+00    2.23382061e+00
986      9.37562007e+04    1.97469588e+00    1.12108350e-02    1.98436341e+00    1.36715730e-03    1.97427933e+00    2.23381197e+00
987      9.41889597e+04    1.97468399e+00    1.12610238e-02    1.98435148e+00    1.37158630e-03    1.97427155e+00    2.23380316e+00
988      9.46237161e+04    1.97467198e+00    1.13114500e-02    1.98433944e+00    1.37604172e-03    1.97426362e+00    2.23379419e+00
989      9.50604794e+04    1.97465987e+00    1.13621146e-02    1.98432728e+00    1.38052368e-03    1.97425555e+00    2.23378505e+00
990      9.54992586e+04    1.97464764e+00    1.14130188e-02    1.98431501e+00    1.38503229e-03    1.97424732e+00    2.23377574e+00
991      9.59400632e+04    1.97463530e+00    1.14641635e-02    1.98430263e+00    1.38956767e-03    1.97423895e+00    2.23376626e+00
992      9.63829024e+04    1.97462284e+00    1.15155499e-02    1.98429014e+00    1.39412995e-03    1.97423042e+00    2.23375661e+00
993      9.68277856e+04    1.97461028e+00    1.15671790e-02    1.98427752e+00    1.39871923e-03    1.97422175e+00    2.23374679e+00
994      9.72747224e+04    1.97459759e+00    1.16190519e-02    1.98426480e+00    1.40333565e-03    1.97421292e+00    2.23373680e+00
995      9.77237221e+04    1.97458479e+00    1.16711696e-02    1.98425195e+00    1.40797931e-03    1.97420394e+00    2.23372663e+00
996      9.81747943e+04    1.97457187e+00    1.17235334e-02    1.98423898e+00    1.41265034e-03    1.97419481e+00    2.23371630e+00
997      9.86279486e+04    1.97455883e+00    1.17761442e-02    1.98422590e+00    1.41734886e-03    1.97418552e+00    2.23370579e+00
998      9.90831945e+04    1.97454567e+00    1.18290031e-02    1.98421269e+00    1.42207499e-03    1.97417608e+00    2.23369510e+00
999      9.95405417e+04    1.97453239e+00    1.18821114e-02    1.98419937e+00    1.42682886e-03    1.97416648e+00    2.23368424e+00
1000     1.00000000e+05    1.97451898e+00    1.19354700e-02    1.98418592e+00    1.43161057e-03    1.97415673e+00    2.23367320e+00
1001     1.00461579e+05    1.97450546e+00    1.19890801e-02    1.98417234e+00    1.43642026e-03    1.97414682e+00    2.23366198e+00
1002     1.00925289e+05    1.97449181e+00    1.20429428e-02    1.98415864e+00    1.44125804e-03    1.97413675e+00    2.23365059e+00
1003     1.01391139e+05    1.97447803e+00    1.20970592e-02    1.98414481e+00    1.44612405e-03    1.97412653e+00    2.23363901e+00
1004     1.01859139e+05    1.97446412e+00    1.21514305e-02    1.98413086e+00    1.45101840e-03    1.97411614e+00    2.23362725e+00
1005     1.02329299e+05    1.97445009e+00    1.22060578e-02    1.98411677e+00    1.45594121e-03    1.97410559e+00    2.23361532e+00
1006     1.02801630e+05    1.97443593e+00    1.22609422e-02    1.98410256e+00    1.46089261e-03    1.97409489e+00    2.23360320e+00
1007     1.03276141e+05    1.97442163e+00    1.23160849e-02    1.98408821e+00    1.46587273e-03    1.97408402e+00    2.23359089e+00
1008     1.03752842e+05    1.97440721e+00    1.23714870e-02    1.98407373e+00    1.47088168e-03    1.97407298e+00    2.23357841e+00
1009     1.04231743e+05    1.97439265e+00    1.24271497e-02    1.98405912e+00    1.47591960e-03    1.97406179e+00    2.23356573e+00
1010     1.04712855e+05    1.97437796e+00    1.24830741e-02    1.98404437e+00    1.48098661e-03    1.97405042e+00    2.23355287e+00
1011     1.05196187e+05    1.97436313e+00    1.25392615e-02    1.98402949e+00    1.48608283e-03    1.97403890e+00    2.23353982e+00
1012     1.05681751e+05    1.97434817e+00    1.25957129e-02    1.98401447e+00    1.49120840e-03    1.97402720e+00    2.23352658e+00
1013     1.06169556e+05    1.97433307e+00    1.26524296e-02    1.98399931e+00    1.49636343e-03    1.97401534e+00    2.23351316e+00
1014     1.06659612e+05    1.97431782e+00    1.27094127e-02    1.98398401e+00    1.50154806e-03    1.97400330e+00    2.23349954e+00
1015     1.07151931e+05    1.97430244e+00    1.27666634e-02    1.98396856e+00    1.50676242e-03    1.97399110e+00    2.23348573e+00
1016     1.07646521e+05    1.97428692e+00    1.28241829e-02    1.98395298e+00    1.51200662e-03    1.97397873e+00    2.23347172e+00
1017     1.08143395e+05    1.97427125e+00    1.28819725e-02    1.98393725e+00    1.51728080e-03    1.97396618e+00    2.23345752e+00
1018     1.08642562e+05    1.97425544e+00    1.29400332e-02    1.98392138e+00    1.52258510e-03    1.97395347e+00    2.23344313e+00
1019     1.09144034e+05    1.97423948e+00    1.29983664e-02    1.98390536e+00    1.52791963e-03    1.97394057e+00    2.23342854e+00
1020     1.09647820e+05    1.97422338e+00    1.30569731e-02    1.98388919e+00    1.53328453e-03    1.97392751e+00    2.23341374e+00
1021     1.10153931e+05    1.97420712e+00    1.31158548e-02    1.98387287e+00    1.53867992e-03    1.97391426e+00    2.23339875e+00
1022     1.10662378e+05    1.97419072e+00    1.31750125e-02    1.98385640e+00    1.54410595e-03    1.97390084e+00    2.23338356e+00
1023     1.11173173e+05    1.97417417e+00    1.32344475e-02    1.98383978e+00    1.54956274e-03    1.97388724e+00    2.23336817e+00
1024     1.11686325e+05    1.97415746e+00    1.32941610e-02    1.98382301e+00    1.55505042e-03    1.97387346e+00    2.23335257e+00
1025     1.12201845e+05    1.97414060e+00    1.33541543e-02    1.98380608e+00    1.56056912e-03    1.97385950e+00    2.23333677e+00
1026     1.12719746e+05    1.97412358e+00    1.34144286e-02    1.98378899e+00    1.56611898e-03    1.97384536e+00    2.23332077e+00
1027     1.13240036e+05    1.97410641e+00    1.34749852e-02    1.98377175e+00    1.57170013e-03    1.97383103e+00    2.23330455e+00
1028     1.13762729e+05    1.97408908e+00    1.35358253e-02    1.98375435e+00    1.57731270e-03    1.97381652e+00    2.23328813e+00
1029     1.14287833e+05    1.97407159e+00    1.35969502e-02    1.98373678e+00    1.58295683e-03    1.97380183e+00    2.23327149e+00
1030     1.14815362e+05    1.97405394e+00    1.36583611e-02    1.98371906e+00    1.58863264e-03    1.97378694e+00    2.23325465e+00
1031     1.15345326e+05    1.97403612e+00    1.37200594e-02    1.98370117e+00    1.59434029e-03    1.97377187e+00    2.23323759e+00
1032     1.15877736e+05    1.97401814e+00    1.37820463e-02    1.98368312e+00    1.60007990e-03    1.97375661e+00    2.23322032e+00
1033     1.16412603e+05    1.97399999e+00    1.38443231e-02    1.98366490e+00    1.60585160e-03    1.97374116e+00    2.23320283e+00
1034     1.16949939e+05    1.97398168e+00    1.39068911e-02    1.98364651e+00    1.61165554e-03    1.97372552e+00    2.23318513e+00
1035     1.17489755e+05    1.97396320e+00    1.39697515e-02    1.98362795e+00    1.61749185e-03    1.97370968e+00    2.23316720e+00
1036     1.18032064e+05    1.97394455e+00    1.40329058e-02    1.98360922e+00    1.62336066e-03    1.97369365e+00    2.23314906e+00
1037     1.18576875e+05    1.97392573e+00    1.40963551e-02    1.98359031e+00    1.62926212e-03    1.97367742e+00    2.23313069e+00
1038     1.19124201e+05    1.97390673e+00    1.41601008e-02    1.98357124e+00    1.63519637e-03    1.97366100e+00    2.23311210e+00
1039     1.19674053e+05    1.97388756e+00    1.42241442e-02    1.98355198e+00    1.64116354e-03    1.97364437e+00    2.23309329e+00
1040     1.20226443e+05    1.97386821e+00    1.42884867e-02    1.98353255e+00    1.64716377e-03    1.97362755e+00    2.23307425e+00
1041     1.20781384e+05    1.97384868e+00    1.43531296e-02    1.98351294e+00    1.65319720e-03    1.97361053e+00    2.23305498e+00
1042     1.21338885e+05    1.97382897e+00    1.44180742e-02    1.98349315e+00    1.65926397e-03    1.97359330e+00    2.23303548e+00
1043     1.21898960e+05    1.97380908e+00    1.44833218e-02    1.98347317e+00    1.66536423e-03    1.97357587e+00    2.23301575e+00
